Experiment,rev,typ,Created,parent,answer_accuracy,answer_page_accuracy,conditional_answer_accuracy,min_lot_size.answer_accuracy,min_lot_size.answer_page_accuracy,min_lot_size.conditional_answer_accuracy,min_lot_size.num_correct_answer,min_lot_size.num_correct_page_searched,min_lot_size.num_results,min_lot_size.num_row_input,min_lot_size.num_row_processed,min_lot_size.page_search_recall,min_lot_size.row_processed,page_search_recall,row_processed,max_height.answer_accuracy,max_height.conditional_answer_accuracy,max_height.num_correct_answer,max_height.num_correct_page_searched,max_height.num_results,max_height.page_search_recall,max_lot_coverage.answer_accuracy,max_lot_coverage.conditional_answer_accuracy,max_lot_coverage.num_correct_answer,max_lot_coverage.num_correct_page_searched,max_lot_coverage.num_results,max_lot_coverage.page_search_recall,max_lot_coverage_pavement.answer_accuracy,max_lot_coverage_pavement.conditional_answer_accuracy,max_lot_coverage_pavement.num_correct_answer,max_lot_coverage_pavement.num_correct_page_searched,max_lot_coverage_pavement.num_results,max_lot_coverage_pavement.page_search_recall,min_parking_spaces.answer_accuracy,min_parking_spaces.conditional_answer_accuracy,min_parking_spaces.num_correct_answer,min_parking_spaces.num_correct_page_searched,min_parking_spaces.num_results,min_parking_spaces.page_search_recall,min_unit_size.answer_accuracy,min_unit_size.conditional_answer_accuracy,min_unit_size.num_correct_answer,min_unit_size.num_correct_page_searched,min_unit_size.num_results,min_unit_size.page_search_recall,accuracy,max_height.accuracy,max_height.num_row_input,max_height.num_row_processed,max_height.row_processed,max_lot_coverage.accuracy,max_lot_coverage.num_row_input,max_lot_coverage.num_row_processed,max_lot_coverage.row_processed,max_lot_coverage_pavement.accuracy,max_lot_coverage_pavement.num_row_input,max_lot_coverage_pavement.num_row_processed,max_lot_coverage_pavement.row_processed,min_lot_size.accuracy,min_parking_spaces.accuracy,min_parking_spaces.num_row_input,min_parking_spaces.num_row_processed,min_parking_spaces.row_processed,min_unit_size.accuracy,min_unit_size.num_row_input,min_unit_size.num_row_processed,min_unit_size.row_processed,max_lot_coverage.num_correct_page_extracted,max_lot_coverage.page_extract_recall,min_lot_size.num_correct_page_extracted,min_lot_size.page_extract_recall,min_parking_spaces.num_correct_page_extracted,min_parking_spaces.page_extract_recall,max_height.num_correct_page_extracted,max_height.page_extract_recall,max_lot_coverage_pavement.num_correct_page_extracted,max_lot_coverage_pavement.page_extract_recall,min_unit_size.num_correct_page_extracted,min_unit_size.page_extract_recall,min lot size.answer_accuracy,min lot size.conditional_answer_accuracy,min lot size.num_correct_answer,min lot size.num_correct_page_extracted,min lot size.num_correct_page_searched,min lot size.num_results,min lot size.page_extract_recall,min lot size.page_search_recall,min unit size.answer_accuracy,min unit size.conditional_answer_accuracy,min unit size.num_correct_answer,min unit size.num_correct_page_extracted,min unit size.num_correct_page_searched,min unit size.num_results,min unit size.page_extract_recall,min unit size.page_search_recall,num_correct_answer,num_correct_page_extracted,num_correct_page_searched,num_results,page_extract_recall,extract_text.orig_document_s3_bucket,generate_dataset.seed,generate_dataset.test_split_frac,publish_datasets,eval.num-eval-rows,eval.terms,eval.search-method,eval.extraction-method,eval.k,eval.elastic-k,eval.embedding-k,data/hf_dataset,data/hf_text_dataset,data/names_all_towns.json,data/orig-documents,data/orig_documents_s3_manifest.json,data/textract_dataset,maxdumas/extract_text.py,maxdumas/generate_dataset.py,maxdumas/upload_zoning_docs.sh,templates/extraction.pmpt.tpl,templates/extraction_chat_completion.pmpt.tpl,templates/extraction_completion.pmpt.tpl,zoning/data_processing/eval.py,zoning/data_processing/extract_text.py,zoning/data_processing/generate_dataset.py,zoning/data_processing/generate_text_dataset.py,zoning/data_processing/index_towns.py,zoning/data_processing/upload_zoning_docs.sh
,38a1bdd,baseline,2023-10-21T12:47:07,,0.0,,0.0,0.0,,0.0,0,9,78,10,10,0.9,1.0,0.7333333333333334,1.0,0.0,0.0,0,10,69,1.0,0.0,0.0,0,7,39,0.7,0.0,0.0,0,9,41,0.9,0.0,0.0,0,1,34,0.1,0.0,0.0,0,8,54,0.8,0.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,0.0,10,10,1.0,0.0,10,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,,6,2,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,73e54fedf2ba3bb6a081ea31936df975,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,005b249,baseline,2023-10-21T12:46:32,,0.0,,0.0,0.0,,0.0,0,9,78,10,10,0.9,1.0,0.7333333333333334,1.0,0.0,0.0,0,10,69,1.0,0.0,0.0,0,7,39,0.7,0.0,0.0,0,9,41,0.9,0.0,0.0,0,1,34,0.1,0.0,0.0,0,8,54,0.8,0.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,0.0,10,10,1.0,0.0,10,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,73e54fedf2ba3bb6a081ea31936df975,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,1c38c86,baseline,2023-10-18T11:01:55,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,f3f7df6,baseline,2023-10-18T10:48:28,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,ac06611,baseline,2023-10-17T21:41:33,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,5104f8c,baseline,2023-10-18T02:36:09,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,03f06ba,baseline,2023-10-18T00:59:18,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,c536bb1,baseline,2023-10-17T22:25:51,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,08532e0,baseline,2023-10-17T19:19:44,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,7e252dd,baseline,2023-10-17T19:04:49,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
,6877d6d,baseline,2023-10-14T16:20:13,,0.7666666666666666,,0.9761904761904762,0.7,,1.0,7,7,123,,,0.7,,0.75,,1.0,1.0,10,10,123,1.0,0.9,1.0,9,9,126,0.9,0.6,0.8571428571428571,6,7,120,0.7,0.6,1.0,6,4,125,0.4,0.8,1.0,8,8,123,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,12,,,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,ed75967007eee28c738026ed9ca013da,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
mothy-wine,eb72ca9,branch_commit,2023-10-17T20:35:13,,0.0,,0.0,0.0,,0.0,0,9,78,10,10,0.9,1.0,0.7333333333333334,1.0,0.0,0.0,0,10,69,1.0,0.0,0.0,0,7,39,0.7,0.0,0.0,0,9,41,0.9,0.0,0.0,0,1,34,0.1,0.0,0.0,0,8,54,0.8,0.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,0.0,10,10,1.0,0.0,10,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,,6,2,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,73e54fedf2ba3bb6a081ea31936df975,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
grade-pall,966d3d5,branch_commit,2023-10-17T20:34:53,,0.0,,0.0,0.0,,0.0,0,9,78,10,10,0.9,1.0,0.7333333333333334,1.0,0.0,0.0,0,10,69,1.0,0.0,0.0,0,7,39,0.7,0.0,0.0,0,9,41,0.9,0.0,0.0,0,1,34,0.1,0.0,0.0,0,8,54,0.8,0.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,0.0,10,10,1.0,0.0,10,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,,6,2,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,73e54fedf2ba3bb6a081ea31936df975,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
dowie-army,e08b152,branch_commit,2023-10-17T20:34:38,,0.0,,0.0,0.0,,0.0,0,9,78,10,10,0.9,1.0,0.7333333333333334,1.0,0.0,0.0,0,10,69,1.0,0.0,0.0,0,7,39,0.7,0.0,0.0,0,9,41,0.9,0.0,0.0,0,1,34,0.1,0.0,0.0,0,8,54,0.8,0.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,0.0,10,10,1.0,0.0,10,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,map,,6,2,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,73e54fedf2ba3bb6a081ea31936df975,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
cauld-goaf,a63436b,branch_commit,2023-10-17T20:03:55,,0.0,,0.0,0.0,,0.0,0,5,28,10,10,0.5,1.0,0.39999999999999997,1.0,0.0,0.0,0,4,21,0.4,0.0,0.0,0,6,25,0.6,0.0,0.0,0,3,13,0.3,0.0,0.0,0,2,14,0.2,0.0,0.0,0,4,16,0.4,0.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,0.0,10,10,1.0,0.0,10,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elastic_and_embeddings,map,,0,1,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,73e54fedf2ba3bb6a081ea31936df975,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
local-jube,88c3f34,branch_commit,2023-10-17T17:32:57,,0.0,,0.0,0.0,,0.0,0,10,53,10,10,1.0,1.0,0.75,1.0,0.0,0.0,0,10,55,1.0,0.0,0.0,0,7,34,0.7,0.0,0.0,0,9,37,0.9,0.0,0.0,0,1,32,0.1,0.0,0.0,0,8,47,0.8,0.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,0.0,10,10,1.0,0.0,10,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,tournament_reduce,,8,0,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,73e54fedf2ba3bb6a081ea31936df975,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
spiry-jump,8dd9b4f,branch_commit,2023-10-17T17:32:52,,0.0,,0.0,0.0,,0.0,0,9,44,10,10,0.9,1.0,0.7333333333333334,1.0,0.0,0.0,0,10,55,1.0,0.0,0.0,0,7,34,0.7,0.0,0.0,0,9,37,0.9,0.0,0.0,0,1,21,0.1,0.0,0.0,0,8,47,0.8,0.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,0.0,10,10,1.0,0.0,10,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,tournament_reduce,,6,0,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,73e54fedf2ba3bb6a081ea31936df975,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
fired-aged,7abba97,branch_commit,2023-10-17T17:32:46,,0.0,,0.0,0.0,,0.0,0,9,54,10,10,0.9,1.0,0.7166666666666667,1.0,0.0,0.0,0,9,53,0.9,0.0,0.0,0,7,34,0.7,0.0,0.0,0,9,36,0.9,0.0,0.0,0,1,18,0.1,0.0,0.0,0,8,47,0.8,0.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,10,10,1.0,0.0,0.0,10,10,1.0,0.0,10,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cornell-mfd64,42,0.3,True,10,"['min_lot_size', 'min_unit_size', 'max_height', 'max_lot_coverage', 'max_lot_coverage_pavement', 'min_parking_spaces']",elasticsearch,tournament_reduce,,4,0,302e323289b3182818324f7ac09702e9.dir,e832d3471ef79f057d9845b1c45015ee.dir,0013040cfeb0f4f23a35a94cae9f2950,2311e7a6bb96f9a48b11de97f333475a.dir,897ea14dfed07ed31455e60dc08c51c4,11062398489b76650f2d8335fe86775a.dir,,,,,1a26f472c8a4889f0304b01f9732cfec,cdd9b0b79ac4ed02da5897315ccc15df,73e54fedf2ba3bb6a081ea31936df975,98404ae0ff0f6d2466c5e067543c2e41,51f7f2eef57fa468b3d03fd2d8faa385,45a291510a51b8886397868052138501,cd3c4af8c8e19c9927e28912aaf7ced5,4bc9fb2d649525a0c3928fe4f7bc2307
